,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,Id,y2
0,760.2440798165981,0.9372685685619445,1.0,22.05647141329744,6.728571265084404,748.5494042319807,789.8042752511162,811.1828466796877,4.400000081743513,0.26914337380473236,81.97591061672242,18.2196103959354,464.3111651218989,458.06013797006574,0.8975716092658813,1357.75,63.66571428571428,699.248159900714,80.0,80.0,1.0,27.002195121951218,771.9234126265301,0.6207133167749271,0.5714285714285714,0.0,11.432371368477297,822.5120863373456,0.14285714285714285,3875.24537848011,452.3982821460339,14.497142857142856,14.892788522516016,34.96338295987851,35.36572507209518,97.90571428571427,97.78851382000836,0.0,0.0,51.57255582567657,86.04361893431397,0.19881744050052672,1.0,0.8571428571428571,0.14285714285714285,0.0,85.85674641940193,0.8571428571428571,700.1960645913471,119.0604033174735,14.758329460864491,878.6374976614723,646.5946346267618,89.69330656752172,1.8924066530959678,706,0.72
1,757.366380371968,1.379566542074151,1.0,26.89548787317056,6.5,749.596987164635,845.5999755859376,840.7999877929689,4.5,0.279756014657739,76.69880963776659,54.50569648083642,481.3267232284167,427.410666805029,0.9002954150898747,1700.0,57.0,696.4635799837187,80.0,80.0,1.0,29.0,774.9740190354305,0.4929906113086534,0.6428571428571429,0.0,12.956239673345726,820.8255079963495,0.07142857142857142,4085.155005618223,382.56299693874354,14.069999999999999,16.85972174405297,38.60285714285715,39.216508073152504,97.95285714285714,97.84787392342955,0.0,0.0,60.232344729967174,85.09164569700356,0.192941513570526,1.0,0.9285714285714286,0.07142857142857142,0.0,84.71953371138706,0.9285714285714286,547.9531300588102,132.10512903669905,19.044832840613854,886.6720177094302,712.2810861124345,74.32706799521489,1.9132064580686188,239,0.62
2,757.0523265160192,0.8642906285787798,1.0,22.27155107879745,6.900000081743514,820.2608663461098,793.1471533203123,815.4685609654019,4.400000081743513,0.20945778974764315,82.13993337690273,9.297902656065384,413.7882980435964,433.35953479052034,0.9014792686351433,1357.75,64.52285714285713,697.047572644568,80.0,80.0,1.0,28.020719082967226,774.7042720949296,0.5962357266998983,0.5714285714285714,0.0,11.74891843393327,802.2267232064539,0.14285714285714285,3753.099334879427,521.0437220022728,14.497142857142856,17.320135371732118,35.205714285714286,35.17587694055642,97.86371337890624,97.72364690947292,0.14285714285714285,0.0,57.44949531633903,90.27904809705969,0.20004618310454572,1.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,91.57821746577675,0.5714285714285714,547.2108459089683,109.67553908516068,13.939582424960074,861.9064940524314,676.4985725551309,87.95953281159595,2.052944812864131,613,0.57
3,760.5717685728221,0.8084504766621227,1.0,28.319340697238555,6.900000081743514,753.2830466130346,793.1471533203123,815.4685609654019,4.400000081743513,0.18106250950068767,81.88862368447435,118.44064707416591,421.9616378902509,547.7613772663642,0.9013763529050918,1700.607142857143,55.09428571428571,700.8425422449778,80.0,80.0,1.0,27.0,717.2495783269353,0.537578595961178,0.42857142857142855,0.0,13.462370317457905,793.7346228072234,0.14285714285714285,3711.580814700103,512.37680052869,14.497142857142856,14.688664623511873,35.348571428571425,35.31317517963838,97.69570975167412,97.61106829996218,0.14285714285714285,0.0,52.39916118147026,88.48022080290605,0.19619105122584732,1.0,0.14285714285714285,0.8571428571428571,0.0,89.83103069634194,0.8571428571428571,630.1621866349058,137.10241338526092,14.898321476282373,871.8352441950691,653.6409591482408,88.31480081696081,1.9402273299325523,588,1.01
4,768.8017591982015,0.8228511832819453,1.0,19.23673534962083,6.814285877772739,760.8400502124568,775.9185505022323,766.8685505022323,4.400000081743513,0.2906018160261946,82.10437375014851,2.5528496521075184,525.8661578587929,536.9695653775741,0.8510403637233134,1357.75,64.52285714285713,697.6711908133472,80.0,80.0,1.0,26.69487451396253,797.7218636354944,0.5340367035534499,0.7142857142857143,0.0,12.589025835784183,833.0610312432657,0.14285714285714285,3751.6110186178444,456.61892664593506,14.497142857142856,16.125748274364728,34.63428571428572,34.15137205268987,97.90571428571427,97.85033669205657,0.0,0.0,92.82381027188764,87.8166966815583,0.1971658185592434,1.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,88.50679764707424,0.7142857142857143,497.9267785920961,91.55499653736219,14.059460781378023,855.7773512497687,640.4481591049113,87.0427431233127,2.248662423477508,780,-0.42
5,753.2464538201049,1.4614683925887968,1.0,27.17824939372284,6.771428571428571,746.1455314899516,783.632836216518,772.3542857142857,4.400000081743513,0.29926699786230787,81.18843041299831,15.474031553268464,466.6735952135059,491.43824466404305,0.9016275796492149,1699.7621041520056,55.09428571428571,696.4100901666995,80.0,80.0,1.0,27.859489302967564,776.4314516399054,0.4572782349034345,0.42857142857142855,0.0,8.577931286132495,825.3838700083876,0.14285714285714285,2895.7231828081967,543.2029801393662,14.854285714285712,20.362961692762156,35.49142857142857,34.78970961916882,97.20571188790457,75.82524278895964,0.0,0.0,54.773387580923455,89.31962118604034,0.22418903121599132,1.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,91.43549173332532,0.5714285714285714,660.2076605013633,112.187363355015,13.969977418417221,874.0524938441304,675.0904341227853,88.39664844682468,2.148828426622453,511,0.43
6,761.1815475151813,1.3444847838687046,1.0,19.57729890180885,6.800000190734862,754.4836989139036,796.9000244140624,818.0,4.400000095367432,0.04842139263471056,85.16679316349116,14.633708614611459,486.43697314703513,472.17876069273,0.8484586870208556,1300.0,66.0,696.0800467006133,80.0,80.0,1.0,27.0,754.310607189596,0.4902907146486853,0.5,0.0,11.254636055313018,818.5788507999536,0.07142857142857142,3985.7333392070773,547.0630627195674,15.355714285714285,16.026761058347212,37.03142857142858,37.41326831138813,97.11285426548548,28.567566848578274,0.0,0.14285714285714285,52.02412634381961,87.14269982022272,0.22244006132607202,1.0,0.07142857142857142,0.9285714285714286,0.0,88.11770078987993,0.9285714285714286,485.1288169477662,118.77737509626363,14.488730907809776,865.20067437248,704.5763756410971,87.41910145558869,1.951002644829984,482,0.6
7,751.4663955912816,1.4039355901168393,1.0,26.2918793380776,6.557142857142857,746.4822690441124,838.4899790736608,837.3257038225448,4.485714285714286,0.21100490047030954,82.57272730338393,42.49358403077924,471.4866409065253,440.6323746420104,0.9002639160062593,1700.607142857143,56.808571428571426,694.2720876234755,80.0,80.0,1.0,29.138983921807046,769.6888565074111,0.43558448533727123,0.42857142857142855,0.0,12.477135346394116,814.9579990255962,0.14285714285714285,3576.951211321441,405.3020793062163,15.009491288506085,12.542925657672438,32.205714285714286,35.734063738441876,88.84033898305084,84.05761069175904,0.0,0.0,60.879227032480294,86.95113674187924,0.19924288162868428,1.0,0.8571428571428571,0.14285714285714285,0.0,86.31293848674012,0.8571428571428571,429.84893998448655,133.2406205612346,14.597249738069126,877.6701246626152,700.1587959909713,76.64704019280465,1.8590758945463624,240,0.62
8,757.6801685391316,1.3462007082548393,1.0,21.973963825570955,6.814285877772739,753.9094357646064,796.747163783482,817.7828571428571,4.400000081743513,0.09210522968238885,82.05120700817909,5.804615298411195,473.6767866511978,479.7242938566378,0.8558167357215171,1357.75,64.52285714285713,694.3000106656982,80.0,80.0,1.0,27.144423568156387,792.0847619780656,0.5226171575346961,0.7142857142857143,0.0,12.034065262095824,827.5505775144223,0.14285714285714285,3842.945962801718,548.6041456935392,15.21142857142857,15.712807365560645,37.49142857142857,37.11186468788238,97.20571188790457,40.00207177051946,0.0,0.0,49.25946798453877,88.09946170604745,0.21740078370252142,1.0,0.14285714285714285,0.8571428571428571,0.0,86.8045947621948,0.8571428571428571,629.6421463837507,126.9059095120667,15.56926576410462,855.9648858217572,690.2063555874391,87.05217880594286,2.0314257920822794,483,0.6
